년,월,지역,지수
2021,2,동작구,89.225637
2021,2,관악구,90.386021
2021,2,서초구,88.099114
2021,2,강남구,90.378956
2021,2,송파구,88.978364
2021,2,강동구,89.053287
2021,2,수도권,82.832768
2021,2,6개광역시,86.262859
2021,2,5개광역시,89.180058
2021,2,기타지방,89.382624
2021,2,부산,87.606445
2021,2,중구,96.922835
2021,2,서구,95.241193
2021,2,동구,92.833132
2021,2,영도구,89.832096
2021,2,부산진구,92.249193
2021,2,동래구,86.880849
2021,2,남구,86.760184
2021,2,북구,88.178253
2021,2,해운대구,80.935015
2021,2,사하구,88.767232
2021,2,금정구,90.97902
2021,2,강서구,94.329287
2021,2,연제구,87.911489
2021,2,수영구,86.881795
2021,2,사상구,90.317699
2021,2,기장군,86.140246
2021,2,대구,93.407011
2021,2,중구,92.918667
2021,2,동구,94.08031
2021,2,서구,95.657739
2021,2,남구,90.706283
2021,2,북구,92.287064
2021,2,수성구,93.211564
2021,2,달서구,94.058633
2021,2,달성군,93.305932
2021,2,인천,76.80853
2021,2,중구,82.345068
2021,2,동구,78.296256
2021,2,미추홀구,83.012535
2021,2,연수구,71.595998
2021,2,남동구,77.543905
2021,2,부평구,76.568335
2021,2,계양구,74.861654
2021,2,서구,78.619164
2021,2,강화군,0.0
2021,2,광주,88.130818
2021,2,동구,96.475391
2021,2,서구,88.913026
2021,2,남구,89.622503
2021,2,북구,87.750395
2021,2,광산구,86.128495
2021,2,대전,85.622047
2021,2,동구,89.527368
2021,2,중구,87.107335
2021,2,서구,84.167146
2021,2,유성구,86.071383
2021,2,대덕구,83.379566
2021,2,울산,91.874294
2021,2,중구,92.785391
2021,2,남구,92.649634
2021,2,동구,88.873632
2021,2,북구,90.512916
2021,2,울주군,93.555187
2021,2,세종,97.864566
2021,2,경기,81.064173
2021,2,수원시,78.430539
2021,2,수원시 장안구,75.914916
2021,2,수원시 권선구,76.007075
2021,2,수원시 팔달구,79.92191
2021,2,수원시 영통구,81.220326
2021,2,성남시,88.833269
2021,2,성남시 수정구,87.229512
2021,2,성남시 중원구,87.464786
2021,2,성남시 분당구,89.387727
2021,2,의정부시,77.203866
2021,2,안양시,83.185399
2021,2,안양시 만안구,84.898618
2021,2,안양시 동안구,82.399259
2021,2,부천시,79.370451
2021,2,부천시 원미구,0.0
2021,2,부천시 소사구,0.0
2021,2,부천시 오정구,0.0
2021,2,광명시,86.643802
2021,2,평택시,73.67523
2021,2,동두천시,74.626403
2021,2,안산시,76.126495
2021,2,안산시 상록구,77.004691
2021,2,안산시 단원구,75.464227
2021,2,고양시,83.585767
2021,2,고양시 덕양구,81.589726
2021,2,고양시 일산동구,84.933033
2021,2,고양시 일산서구,85.227856
2021,2,과천시,90.190823
2021,2,구리시,87.134734
2021,2,남양주시,80.721187
2021,2,오산시,69.799078
2021,2,시흥시,73.098263
2021,2,군포시,76.161823
2021,2,의왕시,76.867902
2021,2,하남시,90.782734
2021,2,용인시,85.101659
2021,2,용인시 처인구,77.477346
2021,2,용인시 기흥구,83.839572
2021,2,용인시 수지구,87.927845
2021,2,파주시,86.155417
2021,2,이천시,82.963116
2021,2,안성시,72.823651
2021,2,김포시,86.488821
2021,2,화성시,79.071805
2021,2,광주시,82.509254
2021,2,양주시,79.673532
2021,2,포천시,0.0
2021,2,여주시,0.0
2021,2,연천군,0.0
2021,2,가평군,0.0
2021,2,양평군,0.0
2021,2,충북,85.862961
2021,2,청주시,86.094164
2021,2,청주시 상당구,84.632111
2021,2,청주시 서원구,83.640703
2021,2,청주시 흥덕구,86.862399
2021,2,청주시 청원구,89.510292
2021,2,충주시,84.869417
2021,2,제천시,85.71794
2021,2,보은군,0.0
2021,2,옥천군,0.0
2021,2,영동군,0.0
2021,2,증평군,0.0
2021,2,진천군,0.0
2021,2,괴산군,0.0
2021,2,음성군,0.0
2021,2,단양군,0.0
2021,2,충남,87.640208
2021,2,천안시,88.291762
2021,2,천안시 동남구,88.378411
2021,2,천안시 서북구,88.237811
2021,2,공주시,83.365304
2021,2,보령시,0.0
2021,2,아산시,83.755987
2021,2,서산시,89.812553
2021,2,논산시,93.347058
2021,2,계룡시,82.424266
2021,2,당진시,97.593964
2021,2,금산군,0.0
2021,2,부여군,0.0
2021,2,서천군,0.0
2021,2,청양군,0.0
2021,2,홍성군,0.0
2021,2,예산군,0.0
2021,2,태안군,0.0
2021,2,전남,95.912827
2021,2,목포시,97.703451
2021,2,여수시,94.267924
2021,2,순천시,95.172156
2021,2,나주시,0.0
2021,2,광양시,97.486443
2021,2,담양군,0.0
2021,2,곡성군,0.0
2021,2,구례군,0.0
2021,2,고흥군,0.0
2021,2,보성군,0.0
2021,2,화순군,0.0
2021,2,장흥군,0.0
2021,2,강진군,0.0
2021,2,해남군,0.0
2021,2,영암군,0.0
2021,2,무안군,0.0
2021,2,함평군,0.0
2021,2,영광군,0.0
2021,2,장성군,0.0
2021,2,완도군,0.0
2021,2,진도군,0.0
2021,2,경북,90.657066
2021,2,포항시,91.110926
2021,2,포항시 남구,93.14837
2021,2,포항시 북구,90.088968
2021,2,경주시,0.0
2021,2,김천시,88.829282
2021,2,안동시,89.800009
2021,2,구미시,88.273579
2021,2,영주시,0.0
2021,2,영천시,0.0
2021,2,상주시,0.0
2021,2,문경시,0.0
2021,2,경산시,94.807992
2021,2,의성군,0.0
2021,2,영덕군,0.0
2021,2,청도군,0.0
2021,2,고령군,0.0
2021,2,성주군,0.0
2021,2,칠곡군,0.0
2021,2,예천군,0.0
2021,2,봉화군,0.0
2021,2,경남,90.180581
2021,2,창원시,89.839665
2021,2,창원시 의창구,93.837746
2021,2,창원시 성산구,88.481156
2021,2,창원시 마산합포구,86.387494
2021,2,창원시 마산회원구,89.907117
2021,2,창원시 진해구,91.85419
2021,2,진주시,91.218597
2021,2,통영시,95.82834
2021,2,사천시,0.0
2021,2,김해시,87.942377
2021,2,밀양시,0.0
2021,2,거제시,94.119243
2021,2,양산시,89.894666
2021,2,의령군,0.0
2021,2,함안군,0.0
2021,2,창녕군,0.0
2021,2,고성군,0.0
2021,2,남해군,0.0
2021,2,하동군,0.0
2021,2,산청군,0.0
2021,2,함양군,0.0
2021,2,거창군,0.0
2021,2,합천군,0.0
2021,2,제주,80.785274
2021,2,제주시,0.0
2021,2,서귀포시,0.0
2021,2,강원,85.260838
2021,2,춘천시,86.509804
2021,2,원주시,87.151926
2021,2,강릉시,80.036784
2021,2,동해시,0.0
2021,2,태백시,0.0
2021,2,속초시,0.0
2021,2,삼척시,0.0
2021,2,홍천군,0.0
2021,2,횡성군,0.0
2021,2,영월군,0.0
2021,2,평창군,0.0
2021,2,정선군,0.0
2021,2,철원군,0.0
2021,2,화천군,0.0
2021,2,양구군,0.0
2021,2,인제군,0.0
2021,2,고성군,0.0
2021,2,양양군,0.0
2021,2,전북,88.307824
2021,2,전주시,88.800442
2021,2,전주시 완산구,88.542747
2021,2,전주시 덕진구,89.130855
2021,2,군산시,83.303034
2021,2,익산시,92.613786
2021,2,정읍시,0.0
2021,2,남원시,0.0
2021,2,김제시,0.0
2021,2,완주군,0.0
2021,2,무주군,0.0
2021,2,임실군,0.0
2021,2,순창군,0.0
2021,2,고창군,0.0
2021,2,부안군,0.0
2021,3,전국,87.170534
2021,3,서울,89.658312
2021,3,강북14개구,89.50191
2021,3,종로구,92.356679
2021,3,중구,92.501204
2021,3,용산구,88.514577
2021,3,성동구,91.657691
2021,3,광진구,91.967178
2021,3,동대문구,90.674415
2021,3,중랑구,88.693288
2021,3,성북구,91.224701
2021,3,강북구,89.176246
2021,3,도봉구,88.103982
2021,3,노원구,86.734872
2021,3,은평구,90.139934
2021,3,서대문구,91.449632
2021,3,마포구,90.976119
2021,3,강남11개구,89.799109
2021,3,양천구,91.137996
2021,3,강서구,86.227882
2021,3,구로구,88.488568
2021,3,금천구,90.780392
2021,3,영등포구,90.969585
2021,3,동작구,90.813536
2021,3,관악구,91.10428
2021,3,서초구,88.474761
2021,3,강남구,91.139925
2021,3,송파구,89.834653
2021,3,강동구,90.360758
2021,3,수도권,84.807793
2021,3,6개광역시,87.582774
2021,3,5개광역시,90.267763
2021,3,기타지방,90.002575
2021,3,부산,88.498725
2021,3,중구,97.912407
2021,3,서구,95.442239
2021,3,동구,93.142145
2021,3,영도구,90.400766
2021,3,부산진구,93.232914
2021,3,동래구,88.200703
2021,3,남구,88.062006
2021,3,북구,88.473432
2021,3,해운대구,82.412634
2021,3,사하구,88.953412
2021,3,금정구,92.153678
2021,3,강서구,94.969735
2021,3,연제구,88.796056
2021,3,수영구,87.839435
2021,3,사상구,90.500619
2021,3,기장군,87.122435
2021,3,대구,94.597761
2021,3,중구,94.91233
2021,3,동구,94.424209
2021,3,서구,96.335301
2021,3,남구,92.208683
2021,3,북구,94.027675
2021,3,수성구,94.294381
2021,3,달서구,95.17088
2021,3,달성군,94.709133
2021,3,인천,78.881012
2021,3,중구,83.683775
2021,3,동구,79.007396
2021,3,미추홀구,83.864514
2021,3,연수구,74.185287
2021,3,남동구,80.277159
2021,3,부평구,78.464539
2021,3,계양구,76.243627
2021,3,서구,81.076947
2021,3,강화군,0.0
2021,3,광주,88.752327
2021,3,동구,97.095029
2021,3,서구,89.220414
2021,3,남구,90.553928
2021,3,북구,88.297431
2021,3,광산구,86.919939
2021,3,대전,87.343102
2021,3,동구,90.931966
2021,3,중구,88.470482
2021,3,서구,85.200505
2021,3,유성구,89.202336
2021,3,대덕구,84.957713
2021,3,울산,92.97695
2021,3,중구,92.810839
2021,3,남구,93.879384
2021,3,동구,90.055832
2021,3,북구,92.238841
2021,3,울주군,94.496787
2021,3,세종,99.044852
2021,3,경기,83.460568
2021,3,수원시,81.43205
2021,3,수원시 장안구,79.185905
2021,3,수원시 권선구,79.602523
2021,3,수원시 팔달구,83.360922
2021,3,수원시 영통구,83.507885
2021,3,성남시,90.449806
2021,3,성남시 수정구,89.436537
2021,3,성남시 중원구,90.045661
2021,3,성남시 분당구,90.704103
2021,3,의정부시,80.909672
2021,3,안양시,85.373061
2021,3,안양시 만안구,87.033284
2021,3,안양시 동안구,84.61124
2021,3,부천시,81.556436
2021,3,부천시 원미구,0.0
2021,3,부천시 소사구,0.0
2021,3,부천시 오정구,0.0
2021,3,광명시,88.597922
2021,3,평택시,74.257284
2021,3,동두천시,76.36106
2021,3,안산시,79.01998
2021,3,안산시 상록구,80.000057
2021,3,안산시 단원구,78.280882
2021,3,고양시,87.314684
2021,3,고양시 덕양구,86.906484
2021,3,고양시 일산동구,88.447947
2021,3,고양시 일산서구,87.007666
2021,3,과천시,90.537328
2021,3,구리시,88.737242
2021,3,남양주시,83.136812
2021,3,오산시,72.779654
2021,3,시흥시,75.923509
2021,3,군포시,78.051608
2021,3,의왕시,79.605985
2021,3,하남시,94.182061
2021,3,용인시,86.793087
2021,3,용인시 처인구,78.939225
2021,3,용인시 기흥구,85.432304
2021,3,용인시 수지구,89.764929
2021,3,파주시,87.774472
2021,3,이천시,83.679654
2021,3,안성시,75.234031
2021,3,김포시,88.830371
2021,3,화성시,81.018725
2021,3,광주시,84.047919
2021,3,양주시,82.824761
2021,3,포천시,0.0
2021,3,여주시,0.0
2021,3,연천군,0.0
2021,3,가평군,0.0
2021,3,양평군,0.0
2021,3,충북,86.384294
2021,3,청주시,86.638285
2021,3,청주시 상당구,85.012896
2021,3,청주시 서원구,83.989997
2021,3,청주시 흥덕구,87.55948
2021,3,청주시 청원구,90.232391
2021,3,충주시,85.349853
2021,3,제천시,86.13499
2021,3,보은군,0.0
2021,3,옥천군,0.0
2021,3,영동군,0.0
2021,3,증평군,0.0
2021,3,진천군,0.0
2021,3,괴산군,0.0
2021,3,음성군,0.0
2021,3,단양군,0.0
2021,3,충남,88.487461
2021,3,천안시,88.909717
2021,3,천안시 동남구,88.63632
2021,3,천안시 서북구,89.079946
2021,3,공주시,84.840709
2021,3,보령시,0.0
2021,3,아산시,85.401241
2021,3,서산시,90.04949
2021,3,논산시,93.448019
2021,3,계룡시,83.565822
2021,3,당진시,97.549304
2021,3,금산군,0.0
2021,3,부여군,0.0
2021,3,서천군,0.0
2021,3,청양군,0.0
2021,3,홍성군,0.0
2021,3,예산군,0.0
2021,3,태안군,0.0
2021,3,전남,96.090004
2021,3,목포시,97.70349
2021,3,여수시,94.556477
2021,3,순천시,95.495277
2021,3,나주시,0.0
2021,3,광양시,97.458474
2021,3,담양군,0.0
2021,3,곡성군,0.0
2021,3,구례군,0.0
2021,3,고흥군,0.0
2021,3,보성군,0.0
2021,3,화순군,0.0
2021,3,장흥군,0.0
2021,3,강진군,0.0
2021,3,해남군,0.0
2021,3,영암군,0.0
2021,3,무안군,0.0
2021,3,함평군,0.0
2021,3,영광군,0.0
2021,3,장성군,0.0
2021,3,완도군,0.0
2021,3,진도군,0.0
2021,3,경북,91.377704
2021,3,포항시,91.94475
2021,3,포항시 남구,93.657771
2021,3,포항시 북구,91.085519
2021,3,경주시,0.0
2021,3,김천시,89.743342
2021,3,안동시,90.324998
2021,3,구미시,89.00162
2021,3,영주시,0.0
2021,3,영천시,0.0
2021,3,상주시,0.0
2021,3,문경시,0.0
2021,3,경산시,95.330382
2021,3,의성군,0.0
2021,3,영덕군,0.0
2021,3,청도군,0.0
2021,3,고령군,0.0
2021,3,성주군,0.0
2021,3,칠곡군,0.0
2021,3,예천군,0.0
2021,3,봉화군,0.0
2021,3,경남,90.829482
2021,3,창원시,90.146892
2021,3,창원시 의창구,93.651065
2021,3,창원시 성산구,88.474221
2021,3,창원시 마산합포구,86.575572
2021,3,창원시 마산회원구,90.635195
2021,3,창원시 진해구,92.947999
2021,3,진주시,91.912914
2021,3,통영시,96.116273
2021,3,사천시,0.0
2021,3,김해시,89.4951
2021,3,밀양시,0.0
2021,3,거제시,94.129644
2021,3,양산시,90.533166
2021,3,의령군,0.0
2021,3,함안군,0.0
2021,3,창녕군,0.0
2021,3,고성군,0.0
2021,3,남해군,0.0
2021,3,하동군,0.0
2021,3,산청군,0.0
2021,3,함양군,0.0
2021,3,거창군,0.0
2021,3,합천군,0.0
2021,3,제주,81.073585
2021,3,제주시,0.0
2021,3,서귀포시,0.0
2021,3,강원,85.782535
2021,3,춘천시,87.182997
2021,3,원주시,87.409366
2021,3,강릉시,80.82803
2021,3,동해시,0.0
2021,3,태백시,0.0
2021,3,속초시,0.0
2021,3,삼척시,0.0
2021,3,홍천군,0.0
2021,3,횡성군,0.0
2021,3,영월군,0.0
2021,3,평창군,0.0
2021,3,정선군,0.0
2021,3,철원군,0.0
2021,3,화천군,0.0
2021,3,양구군,0.0
2021,3,인제군,0.0
2021,3,고성군,0.0
2021,3,양양군,0.0
2021,3,전북,88.743417
2021,3,전주시,88.930351
2021,3,전주시 완산구,88.66317
2021,3,전주시 덕진구,89.272927
2021,3,군산시,84.553785
2021,3,익산시,92.962461
2021,3,정읍시,0.0
2021,3,남원시,0.0
2021,3,김제시,0.0
2021,3,완주군,0.0
2021,3,무주군,0.0
2021,3,임실군,0.0
2021,3,순창군,0.0
2021,3,고창군,0.0
2021,3,부안군,0.0
2021,4,전국,88.417382
2021,4,서울,90.511797
2021,4,강북14개구,90.535912
2021,4,종로구,93.022317
2021,4,중구,93.371355
2021,4,용산구,89.461414
2021,4,성동구,92.809534
2021,4,광진구,92.297352
2021,4,동대문구,91.334385
2021,4,중랑구,89.506049
2021,4,성북구,92.018543
2021,4,강북구,90.2033
2021,4,도봉구,89.820326
2021,4,노원구,88.067475
2021,4,은평구,90.685708
2021,4,서대문구,92.440865
2021,4,마포구,91.860546
2021,4,강남11개구,90.490089
2021,4,양천구,91.827656
2021,4,강서구,87.065735
2021,4,구로구,89.328876
2021,4,금천구,91.157549
2021,4,영등포구,91.822035
2021,4,동작구,91.810679
2021,4,관악구,91.987845
2021,4,서초구,88.726318
2021,4,강남구,91.650496
2021,4,송파구,90.374593
2021,4,강동구,91.395523
2021,4,수도권,86.385194
2021,4,6개광역시,88.777987
2021,4,5개광역시,91.135761
2021,4,기타지방,90.79393
2021,4,부산,89.394705
2021,4,중구,98.237421
2021,4,서구,95.738891
2021,4,동구,93.766317
2021,4,영도구,91.012838
2021,4,부산진구,93.788436
2021,4,동래구,89.026697
2021,4,남구,89.124992
2021,4,북구,89.413563
2021,4,해운대구,83.735072
2021,4,사하구,89.414349
2021,4,금정구,92.837761
2021,4,강서구,95.779578
2021,4,연제구,90.563729
2021,4,수영구,88.60672
2021,4,사상구,90.883385
2021,4,기장군,88.170767
2021,4,대구,95.611403
2021,4,중구,97.114518
2021,4,동구,95.155872
2021,4,서구,96.917842
2021,4,남구,92.828349
2021,4,북구,95.540288
2021,4,수성구,95.397007
2021,4,달서구,96.189624
2021,4,달성군,94.966038
2021,4,인천,81.136697
2021,4,중구,84.53804
2021,4,동구,79.977408
2021,4,미추홀구,84.826525
2021,4,연수구,77.527092
2021,4,남동구,82.140416
2021,4,부평구,80.646842
2021,4,계양구,79.249379
2021,4,서구,83.234379
2021,4,강화군,0.0
2021,4,광주,89.494379
2021,4,동구,97.364423
2021,4,서구,89.660011
2021,4,남구,91.180131
2021,4,북구,89.499003
2021,4,광산구,87.529507
2021,4,대전,88.152085
2021,4,동구,91.438907
2021,4,중구,89.672187
2021,4,서구,85.848297
2021,4,유성구,90.216997
2021,4,대덕구,85.625309
2021,4,울산,93.715839
2021,4,중구,93.951933
2021,4,남구,94.397751
2021,4,동구,91.038956
2021,4,북구,92.989401
2021,4,울주군,95.114348
2021,4,세종,99.751572
2021,4,경기,85.286142
2021,4,수원시,83.623206
2021,4,수원시 장안구,81.217307
2021,4,수원시 권선구,82.510077
2021,4,수원시 팔달구,85.518138
2021,4,수원시 영통구,85.28619
2021,4,성남시,92.049864
2021,4,성남시 수정구,91.178044
2021,4,성남시 중원구,91.435018
2021,4,성남시 분당구,92.324359
2021,4,의정부시,83.658522
2021,4,안양시,86.508757
2021,4,안양시 만안구,88.338805
2021,4,안양시 동안구,85.669008
2021,4,부천시,83.867217
2021,4,부천시 원미구,0.0
2021,4,부천시 소사구,0.0
2021,4,부천시 오정구,0.0
2021,4,광명시,89.763779
2021,4,평택시,75.716221
2021,4,동두천시,79.611223
2021,4,안산시,81.915668
2021,4,안산시 상록구,82.4031
2021,4,안산시 단원구,81.548083
2021,4,고양시,88.909849
2021,4,고양시 덕양구,88.465142
2021,4,고양시 일산동구,90.284053
2021,4,고양시 일산서구,88.470756
2021,4,과천시,91.245533
2021,4,구리시,90.394154
2021,4,남양주시,85.216868
2021,4,오산시,75.12762
2021,4,시흥시,78.916653
2021,4,군포시,80.13759
2021,4,의왕시,81.770912
2021,4,하남시,94.662933
2021,4,용인시,88.108503
2021,4,용인시 처인구,81.203821
2021,4,용인시 기흥구,86.647956
2021,4,용인시 수지구,90.984836
2021,4,파주시,88.901188
2021,4,이천시,84.29881
2021,4,안성시,76.035967
2021,4,김포시,90.347586
2021,4,화성시,82.886884
2021,4,광주시,85.294988
2021,4,양주시,84.73339
2021,4,포천시,0.0
2021,4,여주시,0.0
2021,4,연천군,0.0
2021,4,가평군,0.0
2021,4,양평군,0.0
2021,4,충북,87.117781
2021,4,청주시,87.417932
2021,4,청주시 상당구,85.541136
2021,4,청주시 서원구,84.509546
2021,4,청주시 흥덕구,88.509864
2021,4,청주시 청원구,91.328316
2021,4,충주시,85.975086
2021,4,제천시,86.697347
2021,4,보은군,0.0
2021,4,옥천군,0.0
2021,4,영동군,0.0
2021,4,증평군,0.0
2021,4,진천군,0.0
2021,4,괴산군,0.0
2021,4,음성군,0.0
2021,4,단양군,0.0
2021,4,충남,89.704999
2021,4,천안시,89.879666
2021,4,천안시 동남구,90.118534
2021,4,천안시 서북구,89.730938
2021,4,공주시,86.957679
2021,4,보령시,0.0
2021,4,아산시,87.350353
2021,4,서산시,90.583281
2021,4,논산시,94.316302
2021,4,계룡시,86.286272
2021,4,당진시,97.385979
2021,4,금산군,0.0
2021,4,부여군,0.0
2021,4,서천군,0.0
2021,4,청양군,0.0
2021,4,홍성군,0.0
2021,4,예산군,0.0
2021,4,태안군,0.0
2021,4,전남,96.492939
2021,4,목포시,97.699781
2021,4,여수시,95.06247
2021,4,순천시,96.331824
2021,4,나주시,0.0
2021,4,광양시,97.469946
2021,4,담양군,0.0
2021,4,곡성군,0.0
2021,4,구례군,0.0
2021,4,고흥군,0.0
2021,4,보성군,0.0
2021,4,화순군,0.0
2021,4,장흥군,0.0
2021,4,강진군,0.0
2021,4,해남군,0.0
2021,4,영암군,0.0
2021,4,무안군,0.0
2021,4,함평군,0.0
2021,4,영광군,0.0
2021,4,장성군,0.0
2021,4,완도군,0.0
2021,4,진도군,0.0
2021,4,경북,92.509414
2021,4,포항시,93.092304
2021,4,포항시 남구,93.980522
2021,4,포항시 북구,92.646784
2021,4,경주시,0.0
2021,4,김천시,91.432682
2021,4,안동시,90.820363
2021,4,구미시,90.52931
2021,4,영주시,0.0
2021,4,영천시,0.0
2021,4,상주시,0.0
2021,4,문경시,0.0
2021,4,경산시,95.8727
2021,4,의성군,0.0
2021,4,영덕군,0.0
2021,4,청도군,0.0
2021,4,고령군,0.0
2021,4,성주군,0.0
2021,4,칠곡군,0.0
2021,4,예천군,0.0
2021,4,봉화군,0.0
2021,4,경남,91.363207
2021,4,창원시,90.299233
2021,4,창원시 의창구,93.743649
2021,4,창원시 성산구,88.533369
2021,4,창원시 마산합포구,86.959045
2021,4,창원시 마산회원구,90.667314
2021,4,창원시 진해구,93.269085
2021,4,진주시,92.493192
2021,4,통영시,96.216624
2021,4,사천시,0.0
2021,4,김해시,90.553649
2021,4,밀양시,0.0
2021,4,거제시,94.383583
2021,4,양산시,91.451628
2021,4,의령군,0.0
2021,4,함안군,0.0
2021,4,창녕군,0.0
2021,4,고성군,0.0
2021,4,남해군,0.0
2021,4,하동군,0.0
2021,4,산청군,0.0
2021,4,함양군,0.0
2021,4,거창군,0.0
2021,4,합천군,0.0
2021,4,제주,81.680007
2021,4,제주시,0.0
2021,4,서귀포시,0.0
2021,4,강원,86.550031
2021,4,춘천시,88.360974
2021,4,원주시,87.893718
2021,4,강릉시,81.533857
2021,4,동해시,0.0
2021,4,태백시,0.0
2021,4,속초시,0.0
2021,4,삼척시,0.0
2021,4,홍천군,0.0
2021,4,횡성군,0.0
2021,4,영월군,0.0
2021,4,평창군,0.0
2021,4,정선군,0.0
2021,4,철원군,0.0
2021,4,화천군,0.0
2021,4,양구군,0.0
2021,4,인제군,0.0
2021,4,고성군,0.0
2021,4,양양군,0.0
2021,4,전북,89.533438
2021,4,전주시,89.458789
2021,4,전주시 완산구,89.097644
2021,4,전주시 덕진구,89.921845
2021,4,군산시,86.113025
2021,4,익산시,93.597222
2021,4,정읍시,0.0
2021,4,남원시,0.0
2021,4,김제시,0.0
2021,4,완주군,0.0
2021,4,무주군,0.0
2021,4,임실군,0.0
2021,4,순창군,0.0
2021,4,고창군,0.0
2021,4,부안군,0.0
2021,5,전국,89.526341
2021,5,서울,91.423794
2021,5,강북14개구,91.509314
2021,5,종로구,93.557846
2021,5,중구,94.337162
2021,5,용산구,90.086128
2021,5,성동구,93.181039
2021,5,광진구,92.709186
2021,5,동대문구,92.154594
2021,5,중랑구,90.332578
2021,5,성북구,92.305205
2021,5,강북구,91.73547
2021,5,도봉구,91.492007
2021,5,노원구,89.584832
2021,5,은평구,91.092307
2021,5,서대문구,93.140726
2021,5,마포구,92.928601
2021,5,강남11개구,91.346806
2021,5,양천구,92.960848
2021,5,강서구,87.946681
2021,5,구로구,90.207365
2021,5,금천구,91.914822
2021,5,영등포구,92.665555
2021,5,동작구,92.360707
2021,5,관악구,92.543779
2021,5,서초구,89.503769
2021,5,강남구,92.488676
2021,5,송파구,91.355342
2021,5,강동구,92.296529
2021,5,수도권,87.722915
2021,5,6개광역시,89.934005
2021,5,5개광역시,92.064907
2021,5,기타지방,91.49798
2021,5,부산,90.520312
2021,5,중구,98.237421
2021,5,서구,95.91981
2021,5,동구,94.132806
2021,5,영도구,91.55381
2021,5,부산진구,94.558736
2021,5,동래구,89.739685
2021,5,남구,90.403294
2021,5,북구,90.770992
2021,5,해운대구,85.587566
2021,5,사하구,89.922311
2021,5,금정구,93.323615
2021,5,강서구,95.924165
2021,5,연제구,91.648934
2021,5,수영구,90.33743
2021,5,사상구,92.640795
2021,5,기장군,89.059251
2021,5,대구,96.653173
2021,5,중구,97.823905
2021,5,동구,96.758013
2021,5,서구,97.258098
2021,5,남구,94.441688
2021,5,북구,96.64174
2021,5,수성구,96.391048
2021,5,달서구,97.098772
2021,5,달성군,95.939341
2021,5,인천,83.02798
2021,5,중구,86.170694
2021,5,동구,81.359612
2021,5,미추홀구,86.112484
2021,5,연수구,79.364925
2021,5,남동구,84.38195
2021,5,부평구,83.074239
2021,5,계양구,81.244803
2021,5,서구,84.680788
2021,5,강화군,0.0
2021,5,광주,90.071672
2021,5,동구,97.364407
2021,5,서구,90.516176
2021,5,남구,91.415686
2021,5,북구,90.350222
2021,5,광산구,87.844758
2021,5,대전,89.116537
2021,5,동구,91.865247
2021,5,중구,90.742855
2021,5,서구,86.803576
2021,5,유성구,91.146566
2021,5,대덕구,87.165192
2021,5,울산,94.257977
2021,5,중구,94.387438
2021,5,남구,94.864058
2021,5,동구,91.24186
2021,5,북구,94.101006
2021,5,울주군,95.429165
2021,5,세종,100.387231
2021,5,경기,86.734486
2021,5,수원시,85.3544
2021,5,수원시 장안구,83.189481
2021,5,수원시 권선구,84.749946
2021,5,수원시 팔달구,87.021737
2021,5,수원시 영통구,86.575454
2021,5,성남시,93.033217
2021,5,성남시 수정구,92.962692
2021,5,성남시 중원구,92.075451
2021,5,성남시 분당구,93.244757
2021,5,의정부시,85.267368
2021,5,안양시,87.546635
2021,5,안양시 만안구,89.180516
2021,5,안양시 동안구,86.796901
2021,5,부천시,85.805837
2021,5,부천시 원미구,0.0
2021,5,부천시 소사구,0.0
2021,5,부천시 오정구,0.0
2021,5,광명시,90.671885
2021,5,평택시,77.383398
2021,5,동두천시,82.603964
2021,5,안산시,85.02595
2021,5,안산시 상록구,85.496463
2021,5,안산시 단원구,84.671125
2021,5,고양시,89.957035
2021,5,고양시 덕양구,89.722488
2021,5,고양시 일산동구,91.372298
2021,5,고양시 일산서구,89.207966
2021,5,과천시,91.854277
2021,5,구리시,91.811835
2021,5,남양주시,86.237692
2021,5,오산시,76.845909
2021,5,시흥시,82.187933
2021,5,군포시,82.012605
2021,5,의왕시,83.670289
2021,5,하남시,95.097365
2021,5,용인시,88.879588
2021,5,용인시 처인구,82.221064
2021,5,용인시 기흥구,87.693555
2021,5,용인시 수지구,91.431411
2021,5,파주시,89.820094
2021,5,이천시,84.835854
2021,5,안성시,77.564452
2021,5,김포시,91.025712
2021,5,화성시,84.41596
2021,5,광주시,87.180089
2021,5,양주시,86.411598
2021,5,포천시,0.0
2021,5,여주시,0.0
2021,5,연천군,0.0
2021,5,가평군,0.0
2021,5,양평군,0.0
2021,5,충북,88.174873
2021,5,청주시,88.365874
2021,5,청주시 상당구,87.117073
2021,5,청주시 서원구,84.720701
2021,5,청주시 흥덕구,89.922321
2021,5,청주시 청원구,92.01438
2021,5,충주시,87.178053
2021,5,제천시,88.332834
2021,5,보은군,0.0
2021,5,옥천군,0.0
2021,5,영동군,0.0
2021,5,증평군,0.0
2021,5,진천군,0.0
2021,5,괴산군,0.0
2021,5,음성군,0.0
2021,5,단양군,0.0
2021,5,충남,90.405898
2021,5,천안시,90.447872
2021,5,천안시 동남구,91.275895
2021,5,천안시 서북구,89.932312
2021,5,공주시,88.11977
2021,5,보령시,0.0
2021,5,아산시,88.487931
2021,5,서산시,90.893037
2021,5,논산시,95.00819
2021,5,계룡시,87.417239
2021,5,당진시,97.341024
2021,5,금산군,0.0
2021,5,부여군,0.0
2021,5,서천군,0.0
